map_file_name,paths_file_name,adv_agent_id,adv_damage_steps,ms_original_path,ms_mdr_path,mdr_expanded_nodes,mdr_visited_nodes,mdr_run_time_seconds,comment
data/Room1_56x55.txt,000.path,1,1,33,34,32,164,5.668261,
data/Room1_56x55.txt,000.path,1,2,33,35,1748,8713,141.1604701,
data/Room1_56x55.txt,000.path,2,1,33,34,32,165,6.12086979999998,
data/Room1_56x55.txt,000.path,2,2,33,35,1749,8834,161.4117614,
data/Room1_56x55.txt,000.path,3,1,33,34,33,168,4.7039042999999765,
data/Room1_56x55.txt,000.path,3,2,33,35,1822,9100,117.95815160000001,
data/Room1_56x55.txt,000.path,4,1,33,34,33,171,4.392608499999994,
data/Room1_56x55.txt,000.path,4,2,33,35,1906,9436,131.795859,
data/Room1_56x55.txt,001.path,3,1,33,34,33,168,5.12604749999997,
data/Room1_56x55.txt,001.path,3,2,33,35,1822,9100,124.49555179999999,
data/Room1_56x55.txt,001.path,1,1,33,34,32,164,5.7794057,
data/Room1_56x55.txt,001.path,1,2,33,35,1748,8713,145.1503582,
data/Room1_56x55.txt,001.path,4,1,33,34,33,171,4.491138400000011,
data/Room1_56x55.txt,001.path,4,2,33,35,1906,9436,135.05348279999998,
data/Room1_56x55.txt,001.path,2,1,33,34,32,165,6.20419320000002,
data/Room1_56x55.txt,001.path,2,2,33,35,1749,8834,166.6004742,
data/Room1_56x55.txt,002.path,3,1,33,34,33,168,4.764899500000013,
data/Room1_56x55.txt,002.path,3,2,33,35,1822,9100,126.7687884,
data/Room1_56x55.txt,002.path,2,1,33,34,32,165,6.903852400000005,
data/Room1_56x55.txt,002.path,2,2,33,35,1749,8834,173.30279559999997,
data/Room1_56x55.txt,002.path,1,1,33,34,32,164,5.895168500000011,
data/Room1_56x55.txt,002.path,1,2,33,35,1748,8713,152.7785288,
data/Room1_56x55.txt,002.path,4,1,33,34,33,171,4.412685499999952,
data/Room1_56x55.txt,002.path,4,2,33,35,1906,9436,133.36142479999995,
data/Room1_56x55.txt,003.path,4,1,34,35,32,164,4.309485500000051,
data/Room1_56x55.txt,003.path,4,2,34,36,1746,8650,123.57490940000002,
data/Room1_56x55.txt,003.path,3,1,32,33,34,173,4.302267799999981,
data/Room1_56x55.txt,003.path,3,2,32,34,1913,9552,115.50015659999997,
data/Room1_56x55.txt,003.path,2,1,34,35,32,165,5.420801600000004,
data/Room1_56x55.txt,003.path,2,2,34,36,1749,8834,140.60333709999998,
data/Room1_56x55.txt,003.path,1,1,34,35,32,164,4.624568500000009,
