map_file_name,paths_file_name,adv_agent_id,adv_damage_steps,ms_original_path,ms_mdr_path,mdr_expanded_nodes,mdr_visited_nodes,mdr_run_time_seconds,comment
data/Room1_56x55.txt,004.path,3,1,33,34,30,138,4.967309699999987,
data/Room1_56x55.txt,004.path,3,2,33,35,1322,5947,120.2199483,
data/Room1_56x55.txt,004.path,2,1,33,34,33,151,5.307435400000031,
data/Room1_56x55.txt,004.path,2,2,33,35,1570,7032,112.46328540000002,
data/Room1_56x55.txt,004.path,4,1,33,34,33,161,5.718481699999984,
data/Room1_56x55.txt,004.path,4,2,33,35,1703,7761,128.3073895,
data/Room1_56x55.txt,005.path,4,1,33,34,31,143,5.814093600000035,
data/Room1_56x55.txt,005.path,4,2,33,35,1417,6434,107.63117430000005,
data/Room1_56x55.txt,005.path,3,1,33,34,30,138,5.671167699999955,
data/Room1_56x55.txt,005.path,3,2,33,35,1323,5952,114.77112970000007,
data/Room1_56x55.txt,005.path,1,1,33,34,32,156,5.99476350000009,
data/Room1_56x55.txt,005.path,1,2,33,35,1531,6913,125.84393339999997,
data/Room1_56x55.txt,005.path,2,1,32,32,33,151,5.566706999999951,
data/Room1_56x55.txt,005.path,2,2,32,32,1573,7047,127.0810639,
data/Room1_56x55.txt,006.path,4,1,32,33,31,143,5.116491500000052,
data/Room1_56x55.txt,006.path,4,2,32,34,1417,6434,113.99705970000002,
data/Room1_56x55.txt,006.path,2,1,32,32,32,146,5.986301100000105,
data/Room1_56x55.txt,006.path,2,2,32,33,1483,6639,112.560431,
data/Room1_56x55.txt,006.path,1,1,32,33,32,156,5.6504110000000765,
data/Room1_56x55.txt,006.path,1,2,32,34,1570,7108,118.3230160999999,
data/Room1_56x55.txt,006.path,3,1,32,33,31,142,5.445649099999969,
data/Room1_56x55.txt,006.path,3,2,32,34,1384,6232,123.57882089999998,
data/Room1_56x55.txt,007.path,2,1,32,32,32,146,6.420778100000007,
data/Room1_56x55.txt,007.path,2,2,32,32,1483,6639,122.29410990000008,
data/Room1_56x55.txt,007.path,4,1,32,33,31,143,4.7420298000000685,
data/Room1_56x55.txt,007.path,4,2,32,34,1417,6434,99.42139639999994,
data/Room1_56x55.txt,007.path,3,1,32,33,30,146,5.561474100000055,
data/Room1_56x55.txt,007.path,3,2,32,35,1377,6214,119.90369390000001,
data/Room1_56x55.txt,007.path,1,1,32,33,32,153,5.3513854000000265,
data/Room1_56x55.txt,007.path,1,2,32,34,1462,6656,116.44140920000007,
data/Room1_56x55.txt,008.path,1,1,33,34,31,142,4.89206200000001,
data/Room1_56x55.txt,008.path,1,2,33,35,1398,6298,113.76212620000001,
data/Room1_56x55.txt,008.path,3,1,33,34,30,138,5.348802100000057,
data/Room1_56x55.txt,008.path,3,2,33,35,1322,5947,120.49603809999996,
data/Room1_56x55.txt,008.path,4,1,33,34,32,156,6.403197699999964,
data/Room1_56x55.txt,008.path,4,2,33,35,1608,7322,111.06882900000005,
data/Room1_56x55.txt,008.path,2,1,32,33,33,151,4.7290435999999545,
data/Room1_56x55.txt,008.path,2,2,32,34,1573,7047,108.72842200000014,
data/Room1_56x55.txt,009.path,1,1,33,34,31,142,5.09553579999988,
data/Room1_56x55.txt,009.path,1,2,33,35,1398,6298,119.21807039999999,
data/Room1_56x55.txt,009.path,3,1,33,34,30,138,5.455261600000085,
data/Room1_56x55.txt,009.path,3,2,33,35,1322,5947,118.34944340000004,
data/Room1_56x55.txt,009.path,4,1,33,34,32,156,7.472623300000123,
data/Room1_56x55.txt,009.path,4,2,33,35,1608,7322,105.89985589999992,
data/Room1_56x55.txt,009.path,2,1,32,33,33,151,1.9514953000000332,
data/Room1_56x55.txt,009.path,2,2,32,34,1573,7047,45.27661950000015,
